id,name,type,typecode,address,adname,longitude,latitude,location
B025003XZ4,龙侨大楼,商务住宅;楼宇;商务写字楼,120201,厦门龙侨电子有限公司,湖里区,118.123306,24.525722,"118.123306,24.525722"
B0LKPBYUL9,万项商务中心B-A栋,商务住宅;楼宇;商务写字楼,120201,悦华路153号鼓浪屿工业园,湖里区,118.115259,24.516501,"118.115259,24.516501"
B0FFFF8CW2,豪福相寓城,商务住宅;楼宇;商务写字楼,120201,豪福相寓城公寓,湖里区,118.115062,24.515960,"118.115062,24.515960"
B0FFFF9BGL,龙舟大厦-南楼,商务住宅;楼宇;商务写字楼,120201,悦华路159号之二龙舟电器工业大厦,湖里区,118.115265,24.515869,"118.115265,24.515869"
B025003P4O,思明工业园中华工业大厦,商务住宅;楼宇;商务写字楼,120201,思明工业,湖里区,118.114367,24.516196,"118.114367,24.516196"
B025003L2N,光明楼(创新三路),商务住宅;楼宇;商务写字楼,120201,创新三路12-20,湖里区,118.128435,24.516790,"118.128435,24.516790"
B0FFFRHEMR,厦港工业大厦,商务住宅;楼宇;商务写字楼,120201,后浦北路与悦华路交叉口东北100米,湖里区,118.114371,24.515693,"118.114371,24.515693"
B02500TOK8,厦门火炬高新区火炬广场-北楼,商务住宅;楼宇;商务写字楼,120201,火炬路56-58号厦门国家火炬高新区,湖里区,118.126247,24.513541,"118.126247,24.513541"
B0LR01OJ8O,光明楼-北楼,商务住宅;楼宇;商务写字楼,120201,创新三路12-20光明楼,湖里区,118.128375,24.516775,"118.128375,24.516775"
B0FFK8FTHT,兴联大厦,商务住宅;楼宇;商务写字楼,120201,火炬路与小东山社交叉口东北220米,湖里区,118.128427,24.515407,"118.128427,24.515407"
B0FFF2PEI1,进城务工人员服务中心办公楼,商务住宅;楼宇;商务写字楼,120201,华光路2附近,湖里区,118.113474,24.516533,"118.113474,24.516533"
B0FFGXANFM,厦门火炬高新区火炬广场,商务住宅;楼宇;商务写字楼,120201,火炬路56-58号厦门国家火炬高新区,湖里区,118.126260,24.513192,"118.126260,24.513192"
B0LR0OP7DZ,豪利思城1号楼A厅,商务住宅;楼宇;商务写字楼,120201,悦华路151号豪利思城,湖里区,118.113575,24.516475,"118.113575,24.516475"
B0L1TZ3AVG,豪利大厦1号楼A栋,商务住宅;楼宇;商务写字楼,120201,悦华路151号豪利大厦1号楼,湖里区,118.113575,24.516225,"118.113575,24.516225"
B02500TOMR,厦门火炬高新区火炬广场-南楼,商务住宅;楼宇;商务写字楼,120201,火炬路56-58号(小东山地铁站2号口步行280米),湖里区,118.126491,24.512918,"118.126491,24.512918"
B0FFHZ672V,厦门市职工服务中心-综合楼,商务住宅;楼宇;商务写字楼,120201,华光路2号厦门市职工服务中心,湖里区,118.113081,24.516225,"118.113081,24.516225"
B0L3TX8K4B,厦门国家火炬高新区-西楼,商务住宅;楼宇;商务写字楼,120201,火炬路56-58号厦门国家火炬高新区,湖里区,118.125842,24.513029,"118.125842,24.513029"
B02500QJ1F,怡盛工业大厦,商务住宅;楼宇;商务写字楼,120201,殿前第一工业区,湖里区,118.113207,24.523424,"118.113207,24.523424"
B0LKYO51K5,厦门火炬高新区火炬广场北-5号楼,商务住宅;楼宇;商务写字楼,120201,火炬路56-58号厦门国家火炬高新区,湖里区,118.126125,24.512875,"118.126125,24.512875"
B0L1ZUN2GL,豪利思城2号楼D厅,商务住宅;楼宇;商务写字楼,120201,悦华路151号豪利思城,湖里区,118.113325,24.515625,"118.113325,24.515625"
B0LURO69MQ,豪利大厦E栋,商务住宅;楼宇;商务写字楼,120201,悦华路151号豪利思城,湖里区,118.113497,24.515564,"118.113497,24.515564"
B0FFKQM72Y,厦门市职工服务中心办公楼,商务住宅;楼宇;商务写字楼,120201,华光路与嘉园路交叉口南120米,湖里区,118.112780,24.516273,"118.112780,24.516273"
