id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
BX09909971,吕厝地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.126273,24.48933,"118.126273,24.489330",118.12132846005044,24.491992777925052
BX10028340,育秀东路地铁站5号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.115162,24.486297,"118.115162,24.486297",118.11020143363136,24.488949212842414
BX09909972,吕厝地铁站10号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.127613,24.488896,"118.127613,24.488896",118.12267076407481,24.491560220060236
BX10028743,育秀东路地铁站10号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.114353,24.485676,"118.114353,24.485676",118.1093914886421,24.488327559367555
BX09909975,吕厝地铁站5号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.127515,24.489709,"118.127515,24.489709",118.12257253737164,24.492373230094177
BX09909970,吕厝地铁站12号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.128404,24.488869,"118.128404,24.488869",118.12346313717406,24.491534133020075
BX10028341,育秀东路地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.113553,24.485857,"118.113553,24.485857",118.10859052416944,24.48850806029767
BX09909969,吕厝地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.12751,24.49178,"118.127510,24.491780",118.12256738017658,24.494444532902737
BX09909968,吕厝地铁站6号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.128167,24.490879,"118.128167,24.490879",118.12322557985975,24.493544157302313
BX09909973,吕厝地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.12853,24.490389,"118.128530,24.490389",118.12358924853261,24.49305450901884
BX10024171,吕厝地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.128948,24.489733,"118.128948,24.489733",118.12400803069018,24.49239890513798
BX09909974,吕厝地铁站8号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.128049,24.491659,"118.128049,24.491659",118.12310731893301,24.494324135927734
BX09909967,吕厝地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.128948,24.490209,"118.128948,24.490209",118.12400799654237,24.49287497640658
BX09910014,塘边地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.122855,24.505626,"118.122855,24.505626",118.11790378570836,24.50828752448027
BX09910015,塘边地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.121866,24.506723,"118.121866,24.506723",118.11691319541701,24.50938371196223
BX09910017,塘边地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.123738,24.506244,"118.123738,24.506244",118.1187881219903,24.508906492831244
BX09910016,塘边地铁站4B口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.122489,24.506849,"118.122489,24.506849",118.11753713414419,24.50951032919902
BX09910013,塘边地铁站4A口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.122894,24.506616,"118.122894,24.506616",118.11794277493466,24.50927769571597
BX10024146,乌石浦地铁站3B口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.125928,24.499745,"118.125928,24.499745",118.12098213750464,24.5024089125224
BX10024147,乌石浦地铁站4B口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.126587,24.499819,"118.126587,24.499819",118.12164223404251,24.502483649498384
BX10024150,乌石浦地铁站3A口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.12556,24.498811,"118.125560,24.498811",118.12061359605158,24.501474381613818
BX10024145,乌石浦地铁站1B口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.125578,24.498109,"118.125578,24.498109",118.12063167610847,24.50077230173074
BX10024148,乌石浦地铁站4A口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.127239,24.499498,"118.127239,24.499498",118.122295362414,24.50216333732435
BX10024151,乌石浦地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.127092,24.498676,"118.127092,24.498676",118.12214817090644,24.5013410550906
BX10024149,乌石浦地铁站1A口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.12621,24.497971,"118.126210,24.497971",118.12126473447823,24.50063497140116
BX10024152,火炬园地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.119268,24.511148,"118.119268,24.511148",118.11431108675822,24.51380693808538
BX09910001,殿前地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.115997,24.523962,"118.115997,24.523962",118.11103477479024,24.526619900485787
BX10024154,火炬园地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.118196,24.512802,"118.118196,24.512802",118.11323748135463,24.51546025012771
BX10032753,小东山地铁站3号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.126522,24.514444,"118.126522,24.514444",118.12157607437884,24.517110523114944
BX10032754,小东山地铁站2号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.125422,24.513743,"118.125422,24.513743",118.12047429661071,24.516408232138662
BX09903952,火炬园地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.118823,24.512731,"118.118823,24.512731",118.1138653502933,24.51538976248495
BX09910003,殿前地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.115314,24.524191,"118.115314,24.524191",118.1103508969409,24.5268484324828
BX09903951,火炬园地铁站5号口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.119649,24.512576,"118.119649,24.512576",118.11469252341361,24.515235451647975
BX09910006,殿前地铁站4A口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.116599,24.525193,"118.116599,24.525193",118.11163746143754,24.527851494219668
BX09910005,殿前地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.115485,24.524459,"118.115485,24.524459",118.11052209148593,24.527116585856263
BX09910002,殿前地铁站4B口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.116912,24.52579,"118.116912,24.525790",118.11195082744635,24.528448802815177
BX10032685,火炬园地铁站6B口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.119835,24.512099,"118.119835,24.512099",118.11487882310014,24.51475855366766
BX09910004,殿前地铁站5号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.116081,24.525601,"118.116081,24.525601",118.11111876409893,24.52825915257899
BX10032684,火炬园地铁站6A口,交通设施服务;地铁站;出入口,150501,3号线,湖里区,118.11931,24.511839,"118.119310,24.511839",118.11435309624184,24.514498063233376
BX10024155,火炬园地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.117955,24.511331,"118.117955,24.511331",118.11299625933154,24.513988864899034
BX10024204,高崎地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.117614,24.537248,"118.117614,24.537248",118.11265293455695,24.53990860773521
BX10024201,高崎地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.116899,24.536879,"118.116899,24.536879",118.11193701215055,24.539539008103883
BX10024205,高崎地铁站4A口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.116922,24.538002,"118.116922,24.538002",118.11195996149588,24.540662142313728
BX10024203,高崎地铁站4B口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.116797,24.53826,"118.116797,24.538260",118.11183477904231,24.54092007264409
BX10024202,高崎地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,湖里区,118.11624,24.538075,"118.116240,24.538075",118.11127706993514,24.540734631865114
BX10028721,江头地铁站2号口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.137698,24.491737,"118.137698,24.491737",118.1327745644144,24.494414739908358
BX10028360,江头地铁站3号口,交通设施服务;地铁站;出入口,150501,2号线,湖里区,118.139151,24.492435,"118.139151,24.492435",118.1342305038948,24.495114961821002
BX10028362,江头地铁站2A口,交通设施服务;地铁站;出入口,150501,2号线,思明区,118.137228,24.492081,"118.137228,24.492081",118.13230358529883,24.49475811695443
