lon_wgs84,lat_wgs84,case,intercept,coef_office_count,tval_office_count,coef_residential_count,tval_residential_count,coef_mall_count,tval_mall_count,coef_dist_to_nearest_luckin,tval_dist_to_nearest_luckin,coef_dist_to_nearest_starbucks,tval_dist_to_nearest_starbucks,coef_dist_to_nearest_metro_exit,tval_dist_to_nearest_metro_exit
118.11321920733089,24.47712763074507,1,-4.165057707343678,0.1263114586128184,3.6755384417341945,0.01687202421997486,1.3225033411649865,0.07517359236492818,0.8655629233790005,0.13512698563448206,0.2933906533208687,0.31430173258047545,0.6259737904129462,-0.5108385277678829,-0.8095356227142436
118.11304973599684,24.480489041108463,1,-4.199053497780769,0.11892426199951958,3.636708434880089,0.019047539838088587,1.4822338706195115,0.08113730551041616,0.9919031614877662,0.05743317181060688,0.1230767082262112,0.2798714307233464,0.5696651660763761,-0.5124574454814033,-0.783785510515035
118.13942125440812,24.50005164184388,1,-4.697996418793809,0.08191664924342529,2.8884598263088583,0.06108686575526469,2.4863678983075563,0.1304276216875896,1.4516010857133554,0.6866536594555689,1.5437904891545065,0.08840057492418774,0.23043594334616466,-0.07906292212515073,-0.11826147069593039
118.13455865200552,24.516574386190477,1,-3.795191312404845,0.09997893432142314,5.014697739824536,0.03939263055614507,1.9251882610404198,0.0693634998958057,0.7697529624088483,1.380099239639386,3.3499079592897005,-0.6593020974855643,-1.6281408107242736,0.29481067743813205,0.5105963481730863
118.12022692404,24.502017043905752,1,-4.5698670158949035,0.07012986119354785,2.979886155967948,0.050040294443795,2.482041302931665,0.10193224657797569,1.216710981529712,0.48942928737941904,1.0907723382235917,-0.09873764167633436,-0.25353712995210753,-0.4578467218934211,-0.6226559649172212
118.13698516787726,24.53913365997804,1,-5.104770644410301,0.16431970643722987,5.32464409265207,0.05894569841256357,2.2653068273812775,-0.08842186217424787,-0.5488106723688483,2.102319121224376,4.135320719075166,-2.4837524554548582,-3.945989355231685,1.143154151221109,2.2596043498861236
118.08255579630811,24.44236940537048,1,-2.4048482751761684,0.012950861412358657,0.4735544664850185,0.004188232187057713,0.4078520805885349,0.05841307975783902,0.8962656741581168,-0.17988180732675707,-0.5101550422130483,-1.156669278693697,-2.4647595434331997,-0.06378877411344669,-0.3447278109989918
118.08889657050985,24.483080573809534,1,-4.067915597169787,0.0582218453782603,2.621184361672957,0.011719750898225275,1.1591341143593343,0.03260595267574735,0.5198791064599334,0.04330385154129082,0.10021914214496115,-1.3385948638190772,-2.4531846903024004,-0.8647925974485013,-1.748624721910127
118.16988808734484,24.48494715120981,1,-2.5650745903590266,0.12307085585290443,4.042967942215826,-0.04191130550012588,-1.7748728379643786,0.20195199689645862,1.3755841710173087,-0.5579671892431951,-1.360247518117344,-0.2574580285663445,-0.8993112853494518,-0.08235431112778069,-0.20029512567055935
118.07385134474302,24.493930181284412,1,-3.6016520874194438,0.037333297300935306,1.724128895291114,0.006430708569110348,0.642227742520686,0.03725003369091638,0.5721200820397218,0.07315290188551493,0.16476607592205453,-1.756171459658924,-3.0796668678007055,-0.5017297531478379,-1.0585160205782511
118.11773457945868,24.479631103147383,1,-4.219473651052782,0.122020141871499,3.7413683059983622,0.024095630958164516,1.778398360149788,0.09749317817619843,1.2009088362446085,0.04371620709443445,0.09839869786416751,0.45673259135629507,0.9843730505503082,-0.2836071422892103,-0.4395012269622858
118.12770809651153,24.501934891329764,1,-4.96047130773216,0.07708578084874343,2.9906270272316857,0.0645544140184513,2.952200055000351,0.11819983640188209,1.3659302540041685,0.7555423422061971,1.7230193404445173,0.1324029739345795,0.33852099309473926,-0.43632548337256605,-0.6078958334263982
118.1007879637974,24.512825719195767,1,-3.72223475225213,0.061947063015905406,2.6516974689964172,0.008165166427589802,0.3747967868883175,0.1127768736002874,1.3196914283355716,0.7495766138470221,1.7679367120146148,-1.4364184314258885,-2.773322985828183,-0.18801640283002619,-0.30914883904062607
118.18565835508348,24.490810999806623,1,-2.949388377249419,0.11081704611151882,3.606430688405964,-0.043247832197735515,-1.5561871484082819,0.20057013860553646,1.271140907888336,-1.3138903852117627,-2.4765656615853335,-0.3214843727926555,-1.023773492228057,-0.0455053109557878,-0.09748374703372507
118.15169841414226,24.53286871218613,1,-5.146307869299175,0.18261641434682344,4.97454369763105,0.0606763185347634,2.0924485533055908,0.12910106433242746,0.6436017299657488,2.3564109808493026,4.321032619865985,-2.1652839454856023,-3.6281485395366677,1.3540027800977903,2.256490060739153
118.15340532680447,24.479956573455723,1,-2.999193861431163,0.138931903314343,4.095822187343249,-0.018437125894493242,-0.9025785420775178,0.23890194895581943,1.6882614420388078,0.21738625669509543,0.6108298052445315,-0.0783755460823173,-0.19400383380938419,-0.12446178653243024,-0.24034582373331778
118.13554445208533,24.478285300508414,1,-5.145230833231765,0.09550046158620534,2.9338121137155375,0.0693199041558579,2.695560334723856,0.16551758869178018,1.8896706294740682,0.4559595283849117,1.2124608716576573,0.19553752583794998,0.4267401308115717,0.3161361641684939,0.5058079939517973
